348.67
348.31
348.34
347.76
347.69
346.8
346.63
346.32
396.92
414.83
419.28
421.88
423.1
424
424.87
425.65
425.56
425.89
426.02
426.73
426.78
426.86
427.26
427.22
427.34
427.78
428.39
427.53
427.4
429.78
427.65
428.09
427.98
428.2
427.95
428.8
427.97
428.15
428.5
428.16
428.15
428.5
427.9
427.63
427.6
428.05
426.93
427.4
426.81
426.75
426.47
427.7
426.02
425.79
426.07
425.76
425.17
425.24
425.12
425.01
425.04
424.88
425.49
426.47
424.72
424.78
425.06
424.99
424.81
424.18
424.74
424.37
425.4
424.26
424.27
424.75
424.56
424.48
